session_id,user_id,session_start,session_date,source,device,region,age_band,income_band,product,is_returning_user,page_views,session_duration_seconds,completed_stage,product_page_viewed,calculator_used,cta_clicked,form_started,form_submitted,exit_page,exit_reason,estimated_opportunity_value
S002733,U001051,2025-02-02 01:55:27,2025-02-02,Organic Search,Desktop,Central,18-24,25K-50K,Credit Card,0,2,1199,Calculator Used,1,1,0,0,0,Calculator Used,Required information unavailable,38816
S002734,U001311,2025-02-09 01:20:36,2025-02-09,Paid Ads,Desktop,South,45-54,50K-100K,Insurance Plan,1,7,97,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,10780
S002735,U001958,2025-01-05 08:38:26,2025-01-05,Email,Mobile,East,55+,100K+,Personal Loan,0,6,490,Lead Form Submitted,1,1,1,1,1,,,0
S002736,U002120,2025-04-18 09:12:18,2025-04-18,Referral,Desktop,North,35-44,25K-50K,Savings Account,1,8,470,Lead Form Started,1,1,1,1,0,Lead Form Started,Session timeout,10062
S002737,U000694,2025-05-20 19:06:56,2025-05-20,Organic Search,Mobile,South,45-54,25K-50K,Insurance Plan,0,4,975,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,9805
S002738,U002549,2025-05-27 19:01:05,2025-05-27,Email,Tablet,West,45-54,25K-50K,Savings Account,0,10,15,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,12970
S002739,U002113,2025-02-21 15:17:51,2025-02-21,Paid Ads,Mobile,South,45-54,50K-100K,Credit Card,1,2,568,Website Visit,0,0,0,0,0,Website Visit,Immediate bounce,25017
S002740,U001251,2025-05-19 16:13:13,2025-05-19,Organic Search,Desktop,West,45-54,25K-50K,Insurance Plan,0,2,1017,Lead Form Started,1,1,1,1,0,Lead Form Started,Document requirement concern,7117
S002741,U002260,2025-03-01 05:26:47,2025-03-01,Email,Tablet,South,18-24,50K-100K,Credit Card,0,5,38,Calculator Used,1,1,0,0,0,Calculator Used,Required information unavailable,30905
S002742,U000106,2025-05-30 18:23:02,2025-05-30,Organic Search,Desktop,North,35-44,50K-100K,Credit Card,0,2,535,Calculator Used,1,1,0,0,0,Calculator Used,Comparing alternatives,35436
S002743,U000815,2025-03-27 20:23:34,2025-03-27,Referral,Tablet,North,35-44,100K+,Savings Account,0,1,346,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,13147
S002744,U002257,2025-06-12 01:29:57,2025-06-12,Organic Search,Desktop,South,35-44,25K-50K,Personal Loan,0,6,988,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,130909
S002745,U000188,2025-06-29 23:14:53,2025-06-29,Organic Search,Mobile,South,55+,50K-100K,Insurance Plan,1,11,319,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,9684
S002746,U002280,2025-01-05 03:35:19,2025-01-05,Organic Search,Mobile,South,35-44,50K-100K,Personal Loan,1,11,773,Lead Form Submitted,1,1,1,1,1,,,0
S002747,U000350,2025-04-02 06:27:40,2025-04-02,Organic Search,Desktop,West,35-44,25K-50K,Savings Account,1,6,725,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,21742
S002748,U001949,2025-01-02 18:57:28,2025-01-02,Direct,Mobile,South,35-44,25K-50K,Savings Account,1,2,954,Lead Form Started,1,1,1,1,0,Lead Form Started,Document requirement concern,10350
S002749,U002713,2025-02-28 23:01:49,2025-02-28,Paid Ads,Mobile,Central,35-44,100K+,Personal Loan,0,9,1035,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,79486
S002750,U000637,2025-03-17 22:05:45,2025-03-17,Paid Ads,Mobile,East,45-54,50K-100K,Insurance Plan,0,6,939,Website Visit,0,0,0,0,0,Website Visit,Landing page mismatch,9870
S002751,U001356,2025-04-21 23:29:42,2025-04-21,Paid Ads,Desktop,West,25-34,Below 25K,Credit Card,1,4,408,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,38788
S002752,U001291,2025-02-16 19:57:15,2025-02-16,Paid Ads,Tablet,East,35-44,50K-100K,Insurance Plan,1,11,400,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,4971
S002753,U001874,2025-04-26 10:36:52,2025-04-26,Paid Ads,Tablet,North,18-24,50K-100K,Credit Card,0,8,877,Lead Form Started,1,1,1,1,0,Lead Form Started,Document requirement concern,28518
S002754,U001613,2025-01-06 08:25:57,2025-01-06,Social Media,Tablet,South,45-54,25K-50K,Insurance Plan,0,7,462,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,7306
S002755,U002177,2025-04-12 06:27:24,2025-04-12,Direct,Mobile,North,35-44,25K-50K,Credit Card,0,10,208,Calculator Used,1,1,0,0,0,Calculator Used,Technical issue,22544
S002756,U001908,2025-04-26 07:58:44,2025-04-26,Referral,Mobile,North,25-34,25K-50K,Insurance Plan,0,6,800,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,7753
S002757,U000023,2025-01-01 20:10:25,2025-01-01,Organic Search,Desktop,Central,35-44,50K-100K,Credit Card,1,3,1194,Website Visit,0,0,0,0,0,Website Visit,Landing page mismatch,37245
S002758,U000290,2025-03-05 05:18:15,2025-03-05,Paid Ads,Desktop,East,25-34,Below 25K,Personal Loan,0,5,184,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,158088
S002759,U000044,2025-04-17 07:47:00,2025-04-17,Paid Ads,Desktop,South,35-44,50K-100K,Personal Loan,1,8,183,Calculator Used,1,1,0,0,0,Calculator Used,Comparing alternatives,96180
S002760,U000494,2025-06-19 05:04:21,2025-06-19,Direct,Desktop,West,25-34,50K-100K,Credit Card,1,1,847,CTA Clicked,1,1,1,0,0,CTA Clicked,Form looked too long,26624
S002761,U002446,2025-02-25 20:27:22,2025-02-25,Organic Search,Desktop,South,25-34,25K-50K,Credit Card,0,3,567,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,22424
S002762,U001192,2025-03-24 04:59:56,2025-03-24,Direct,Mobile,East,55+,100K+,Credit Card,0,12,796,Website Visit,0,0,0,0,0,Website Visit,Landing page mismatch,31932
S002763,U000591,2025-05-22 23:18:32,2025-05-22,Direct,Mobile,North,45-54,25K-50K,Personal Loan,1,4,1035,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,75418
S002764,U002142,2025-03-03 23:34:46,2025-03-03,Referral,Mobile,Central,25-34,25K-50K,Credit Card,0,12,1104,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,22132
S002765,U002198,2025-05-26 02:59:28,2025-05-26,Direct,Desktop,West,18-24,25K-50K,Personal Loan,0,9,1028,Lead Form Started,1,1,1,1,0,Lead Form Started,Session timeout,104482
S002766,U001626,2025-02-26 08:36:24,2025-02-26,Paid Ads,Desktop,North,18-24,25K-50K,Personal Loan,0,4,239,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,113715
S002767,U002256,2025-04-13 02:48:07,2025-04-13,Organic Search,Mobile,South,25-34,50K-100K,Personal Loan,0,2,232,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,93005
S002768,U000908,2025-02-22 02:49:00,2025-02-22,Direct,Desktop,South,45-54,25K-50K,Insurance Plan,0,11,152,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,7980
S002769,U002195,2025-06-09 06:21:46,2025-06-09,Organic Search,Mobile,West,18-24,50K-100K,Credit Card,1,6,1060,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,21165
S002770,U001985,2025-06-28 17:58:58,2025-06-28,Email,Desktop,North,45-54,Below 25K,Personal Loan,1,8,1173,Website Visit,0,0,0,0,0,Website Visit,Not ready to explore,85187
S002771,U000398,2025-06-16 20:08:28,2025-06-16,Paid Ads,Mobile,West,45-54,25K-50K,Personal Loan,1,1,485,Calculator Used,1,1,0,0,0,Calculator Used,Technical issue,64288
S002772,U002698,2025-06-15 17:00:37,2025-06-15,Paid Ads,Desktop,East,45-54,100K+,Savings Account,0,2,1077,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,14489
S002773,U001025,2025-06-29 17:23:13,2025-06-29,Email,Mobile,West,35-44,50K-100K,Personal Loan,0,7,380,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,124950
S002774,U000664,2025-03-16 17:34:16,2025-03-16,Paid Ads,Mobile,South,35-44,25K-50K,Insurance Plan,0,7,211,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,10150
S002775,U000792,2025-02-18 09:10:58,2025-02-18,Referral,Desktop,South,55+,Below 25K,Savings Account,1,9,876,Calculator Used,1,1,0,0,0,Calculator Used,Comparing alternatives,15651
S002776,U002129,2025-03-14 20:46:01,2025-03-14,Email,Mobile,West,25-34,25K-50K,Savings Account,0,6,599,Lead Form Submitted,1,1,1,1,1,,,0
S002777,U002019,2025-02-22 09:45:21,2025-02-22,Email,Desktop,West,25-34,50K-100K,Savings Account,0,2,132,CTA Clicked,1,1,1,0,0,CTA Clicked,Technical issue,15147
S002778,U000142,2025-05-01 21:11:59,2025-05-01,Organic Search,Desktop,South,18-24,50K-100K,Personal Loan,0,7,104,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,81045
S002779,U002530,2025-02-06 04:07:14,2025-02-06,Organic Search,Mobile,North,45-54,Below 25K,Credit Card,1,4,533,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,16504
S002780,U001548,2025-05-02 20:42:03,2025-05-02,Referral,Mobile,South,25-34,Below 25K,Credit Card,0,9,1134,Lead Form Started,1,1,1,1,0,Lead Form Started,Too many required fields,35205
S002781,U002367,2025-01-16 10:50:19,2025-01-16,Email,Tablet,South,25-34,50K-100K,Savings Account,0,3,472,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,20130
S002782,U001374,2025-04-06 12:01:10,2025-04-06,Social Media,Desktop,South,25-34,25K-50K,Personal Loan,1,6,812,Lead Form Started,1,1,1,1,0,Lead Form Started,Document requirement concern,155486
S002783,U002130,2025-01-16 08:02:28,2025-01-16,Referral,Desktop,Central,45-54,100K+,Savings Account,0,1,694,Calculator Used,1,1,0,0,0,Calculator Used,Required information unavailable,19809
S002784,U001361,2025-03-11 16:36:05,2025-03-11,Paid Ads,Mobile,East,25-34,50K-100K,Personal Loan,1,9,817,Lead Form Started,1,1,1,1,0,Lead Form Started,Technical issue,128972
S002785,U001847,2025-04-23 19:50:05,2025-04-23,Direct,Mobile,Central,55+,100K+,Credit Card,0,8,1121,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,16843
S002786,U000072,2025-03-26 16:32:26,2025-03-26,Paid Ads,Desktop,East,18-24,100K+,Personal Loan,0,6,224,CTA Clicked,1,1,1,0,0,CTA Clicked,Privacy concern,73325
S002787,U002342,2025-05-05 09:05:56,2025-05-05,Direct,Desktop,Central,25-34,50K-100K,Credit Card,0,4,822,Website Visit,0,0,0,0,0,Website Visit,Landing page mismatch,31045
S002788,U000095,2025-04-26 09:04:13,2025-04-26,Paid Ads,Mobile,South,25-34,50K-100K,Insurance Plan,1,10,409,Calculator Used,1,1,0,0,0,Calculator Used,Required information unavailable,8657
S002789,U002665,2025-03-10 19:12:38,2025-03-10,Direct,Mobile,Central,35-44,25K-50K,Credit Card,0,11,1017,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,24372
S002790,U001425,2025-02-07 04:28:13,2025-02-07,Organic Search,Desktop,Central,25-34,100K+,Personal Loan,0,7,403,Lead Form Submitted,1,1,1,1,1,,,0
S002791,U000892,2025-04-08 06:01:45,2025-04-08,Direct,Mobile,North,25-34,50K-100K,Insurance Plan,0,5,28,Calculator Used,1,1,0,0,0,Calculator Used,Technical issue,4434
S002792,U001613,2025-06-07 16:52:29,2025-06-07,Paid Ads,Mobile,West,25-34,50K-100K,Insurance Plan,0,3,466,Lead Form Started,1,1,1,1,0,Lead Form Started,Technical issue,8472
S002793,U002613,2025-01-31 16:28:28,2025-01-31,Social Media,Desktop,South,55+,25K-50K,Insurance Plan,0,10,276,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,8718
S002794,U002194,2025-06-19 15:05:06,2025-06-19,Paid Ads,Mobile,North,25-34,50K-100K,Credit Card,1,1,904,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,28940
S002795,U002547,2025-03-19 12:22:05,2025-03-19,Direct,Desktop,South,25-34,50K-100K,Savings Account,0,3,245,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,18642
S002796,U000387,2025-01-30 17:57:56,2025-01-30,Paid Ads,Mobile,West,35-44,100K+,Credit Card,0,7,766,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,17313
S002797,U000842,2025-05-09 05:00:11,2025-05-09,Organic Search,Mobile,South,35-44,100K+,Personal Loan,0,7,1117,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,68922
S002798,U002334,2025-03-11 09:14:33,2025-03-11,Direct,Mobile,North,25-34,25K-50K,Personal Loan,1,10,620,CTA Clicked,1,1,1,0,0,CTA Clicked,Technical issue,160470
S002799,U002601,2025-03-27 03:33:50,2025-03-27,Organic Search,Mobile,East,35-44,Below 25K,Personal Loan,0,3,1069,Lead Form Submitted,1,1,1,1,1,,,0
S002800,U002619,2025-05-08 04:13:45,2025-05-08,Organic Search,Mobile,West,45-54,25K-50K,Personal Loan,0,9,881,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,117931
S002801,U000601,2025-04-26 20:08:50,2025-04-26,Direct,Mobile,West,25-34,50K-100K,Credit Card,0,2,718,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,24879
S002802,U000314,2025-03-23 20:53:06,2025-03-23,Paid Ads,Mobile,West,35-44,25K-50K,Savings Account,0,6,88,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,16526
S002803,U002707,2025-01-15 17:27:52,2025-01-15,Social Media,Desktop,East,45-54,Below 25K,Insurance Plan,0,2,192,Website Visit,0,0,0,0,0,Website Visit,Landing page mismatch,6833
S002804,U001246,2025-06-27 03:09:53,2025-06-27,Organic Search,Desktop,North,25-34,25K-50K,Insurance Plan,1,2,431,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,4971
S002805,U001232,2025-01-16 00:32:02,2025-01-16,Email,Mobile,East,18-24,50K-100K,Savings Account,0,9,499,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,16192
S002806,U002546,2025-01-14 10:30:49,2025-01-14,Direct,Desktop,Central,35-44,50K-100K,Credit Card,0,10,1081,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,32893
S002807,U002002,2025-02-22 08:10:50,2025-02-22,Paid Ads,Mobile,East,35-44,50K-100K,Savings Account,0,10,703,Lead Form Submitted,1,1,1,1,1,,,0
S002808,U000597,2025-04-19 03:19:43,2025-04-19,Referral,Mobile,South,25-34,50K-100K,Personal Loan,0,12,1055,CTA Clicked,1,1,1,0,0,CTA Clicked,Privacy concern,112286
S002809,U001605,2025-02-15 05:02:30,2025-02-15,Organic Search,Desktop,North,25-34,Below 25K,Personal Loan,0,1,331,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,134364
S002810,U002451,2025-04-02 17:55:32,2025-04-02,Direct,Desktop,East,45-54,25K-50K,Insurance Plan,0,10,358,Lead Form Started,1,1,1,1,0,Lead Form Started,Too many required fields,10456
S002811,U002234,2025-05-05 23:43:40,2025-05-05,Social Media,Mobile,East,55+,50K-100K,Personal Loan,0,4,202,Calculator Used,1,1,0,0,0,Calculator Used,Required information unavailable,129333
S002812,U001725,2025-05-22 22:32:05,2025-05-22,Direct,Desktop,North,45-54,Below 25K,Credit Card,0,10,237,CTA Clicked,1,1,1,0,0,CTA Clicked,Privacy concern,30130
S002813,U000830,2025-03-02 09:06:46,2025-03-02,Referral,Desktop,North,25-34,50K-100K,Savings Account,0,9,341,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,13031
S002814,U001044,2025-01-02 08:34:31,2025-01-02,Direct,Desktop,East,55+,25K-50K,Personal Loan,1,3,622,Calculator Used,1,1,0,0,0,Calculator Used,Technical issue,148762
S002815,U001033,2025-06-10 22:47:09,2025-06-10,Email,Mobile,East,25-34,Below 25K,Credit Card,0,3,558,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,34148
S002816,U001527,2025-04-07 02:14:31,2025-04-07,Paid Ads,Mobile,East,25-34,Below 25K,Personal Loan,0,1,622,Website Visit,0,0,0,0,0,Website Visit,Immediate bounce,97209
S002817,U001712,2025-04-20 00:54:09,2025-04-20,Social Media,Mobile,West,45-54,50K-100K,Credit Card,1,12,75,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,26302
S002818,U000468,2025-03-22 06:30:18,2025-03-22,Organic Search,Mobile,Central,45-54,25K-50K,Insurance Plan,1,4,1161,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,6898
S002819,U000886,2025-02-10 20:01:16,2025-02-10,Direct,Desktop,South,35-44,25K-50K,Credit Card,0,5,113,Lead Form Submitted,1,1,1,1,1,,,0
S002820,U001943,2025-03-23 09:36:35,2025-03-23,Email,Mobile,South,25-34,25K-50K,Savings Account,0,12,857,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,9982
S002821,U001765,2025-02-22 00:21:04,2025-02-22,Paid Ads,Mobile,South,25-34,Below 25K,Personal Loan,0,12,619,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,138441
S002822,U002427,2025-04-12 12:33:48,2025-04-12,Email,Desktop,South,18-24,Below 25K,Credit Card,1,5,332,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,25067
S002823,U002264,2025-03-05 23:20:56,2025-03-05,Direct,Mobile,Central,25-34,50K-100K,Credit Card,0,1,293,Lead Form Submitted,1,1,1,1,1,,,0
S002824,U002679,2025-03-03 03:34:25,2025-03-03,Social Media,Mobile,South,45-54,25K-50K,Personal Loan,0,9,919,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,66930
S002825,U000279,2025-05-26 21:06:13,2025-05-26,Referral,Mobile,South,35-44,25K-50K,Credit Card,0,4,580,Calculator Used,1,1,0,0,0,Calculator Used,Required information unavailable,21984
S002826,U001905,2025-03-04 00:45:08,2025-03-04,Social Media,Tablet,North,45-54,100K+,Savings Account,0,4,761,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,10300
S002827,U000630,2025-01-01 14:03:28,2025-01-01,Paid Ads,Mobile,West,45-54,Below 25K,Savings Account,1,2,1048,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,9584
S002828,U001595,2025-01-15 08:02:33,2025-01-15,Organic Search,Tablet,East,18-24,25K-50K,Credit Card,1,5,882,Website Visit,0,0,0,0,0,Website Visit,Slow page load,34211
S002829,U001855,2025-06-06 12:49:28,2025-06-06,Direct,Desktop,North,25-34,Below 25K,Personal Loan,0,5,814,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,79742
S002830,U002585,2025-02-14 20:34:15,2025-02-14,Direct,Mobile,Central,18-24,50K-100K,Personal Loan,0,9,1178,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,120423
S002831,U000492,2025-06-12 05:49:09,2025-06-12,Direct,Mobile,West,25-34,50K-100K,Credit Card,0,2,553,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,22105
S002832,U000314,2025-05-19 22:18:30,2025-05-19,Direct,Mobile,West,35-44,25K-50K,Credit Card,0,1,470,Lead Form Submitted,1,1,1,1,1,,,0
S002833,U001078,2025-02-19 00:30:43,2025-02-19,Referral,Mobile,East,25-34,Below 25K,Credit Card,1,7,674,Lead Form Started,1,1,1,1,0,Lead Form Started,Document requirement concern,17164
S002834,U000253,2025-01-25 23:34:57,2025-01-25,Referral,Mobile,North,18-24,25K-50K,Credit Card,0,12,518,Calculator Used,1,1,0,0,0,Calculator Used,Comparing alternatives,17926
S002835,U001855,2025-04-03 13:05:02,2025-04-03,Email,Mobile,East,55+,Below 25K,Personal Loan,0,7,262,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,154469
S002836,U001132,2025-04-20 05:49:29,2025-04-20,Direct,Mobile,North,18-24,25K-50K,Personal Loan,0,8,866,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,118692
S002837,U002132,2025-01-08 04:59:05,2025-01-08,Direct,Desktop,West,35-44,25K-50K,Personal Loan,1,1,94,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,115259
S002838,U001652,2025-01-18 17:51:41,2025-01-18,Referral,Desktop,North,35-44,25K-50K,Credit Card,0,7,1134,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,17926
S002839,U001444,2025-06-17 19:36:10,2025-06-17,Paid Ads,Desktop,North,35-44,25K-50K,Credit Card,1,4,776,Lead Form Submitted,1,1,1,1,1,,,0
S002840,U001794,2025-03-13 14:50:39,2025-03-13,Organic Search,Desktop,North,45-54,100K+,Personal Loan,0,6,76,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,115090
S002841,U000125,2025-03-28 04:39:56,2025-03-28,Referral,Tablet,East,25-34,Below 25K,Personal Loan,0,12,182,Lead Form Submitted,1,1,1,1,1,,,0
S002842,U000135,2025-02-16 00:49:11,2025-02-16,Direct,Mobile,East,18-24,Below 25K,Personal Loan,0,7,728,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,86354
S002843,U000451,2025-04-22 23:21:36,2025-04-22,Referral,Desktop,Central,45-54,100K+,Personal Loan,0,1,1086,Lead Form Submitted,1,1,1,1,1,,,0
S002844,U000066,2025-03-25 02:21:06,2025-03-25,Paid Ads,Mobile,North,25-34,100K+,Insurance Plan,1,2,440,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,10026
S002845,U001554,2025-04-05 04:00:27,2025-04-05,Organic Search,Desktop,North,25-34,25K-50K,Credit Card,0,3,1188,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,30952
S002846,U002091,2025-01-15 02:23:27,2025-01-15,Direct,Mobile,West,25-34,Below 25K,Credit Card,1,4,994,Lead Form Started,1,1,1,1,0,Lead Form Started,Too many required fields,29728
