event_id,session_id,user_id,event_timestamp,stage_name,event_status,source,device,region,product
E00271403,S002714,U002458,2025-03-06 16:39:43,Calculator Used,Completed,Organic Search,Desktop,Central,Savings Account
E00271404,S002714,U002458,2025-03-06 16:45:49,CTA Clicked,Completed,Organic Search,Desktop,Central,Savings Account
E00271405,S002714,U002458,2025-03-06 17:15:35,Lead Form Started,Completed,Organic Search,Desktop,Central,Savings Account
E00271406,S002714,U002458,2025-03-06 17:43:49,Lead Form Submitted,Completed,Organic Search,Desktop,Central,Savings Account
E00271501,S002715,U000261,2025-06-02 10:33:52,Website Visit,Completed,Referral,Mobile,East,Savings Account
E00271502,S002715,U000261,2025-06-02 10:46:52,Product Page Viewed,Completed,Referral,Mobile,East,Savings Account
E00271503,S002715,U000261,2025-06-02 11:06:31,Calculator Used,Completed,Referral,Mobile,East,Savings Account
E00271504,S002715,U000261,2025-06-02 11:15:27,CTA Clicked,Completed,Referral,Mobile,East,Savings Account
E00271505,S002715,U000261,2025-06-02 11:32:04,Lead Form Started,Completed,Referral,Mobile,East,Savings Account
E00271506,S002715,U000261,2025-06-02 11:40:32,Lead Form Submitted,Completed,Referral,Mobile,East,Savings Account
E00271601,S002716,U002265,2025-03-21 19:14:47,Website Visit,Completed,Paid Ads,Mobile,North,Savings Account
E00271602,S002716,U002265,2025-03-21 19:30:31,Product Page Viewed,Completed,Paid Ads,Mobile,North,Savings Account
E002716XX,S002716,U002265,2025-03-21 19:30:31,Product Page Viewed,Dropped Off,Paid Ads,Mobile,North,Savings Account
E00271701,S002717,U000341,2025-01-17 04:21:40,Website Visit,Completed,Direct,Mobile,West,Credit Card
E00271702,S002717,U000341,2025-01-17 04:22:35,Product Page Viewed,Completed,Direct,Mobile,West,Credit Card
E00271703,S002717,U000341,2025-01-17 04:33:58,Calculator Used,Completed,Direct,Mobile,West,Credit Card
E00271704,S002717,U000341,2025-01-17 04:59:22,CTA Clicked,Completed,Direct,Mobile,West,Credit Card
E002717XX,S002717,U000341,2025-01-17 04:59:22,CTA Clicked,Dropped Off,Direct,Mobile,West,Credit Card
E00271801,S002718,U000253,2025-03-04 14:36:19,Website Visit,Completed,Referral,Mobile,West,Personal Loan
E00271802,S002718,U000253,2025-03-04 14:59:03,Product Page Viewed,Completed,Referral,Mobile,West,Personal Loan
E002718XX,S002718,U000253,2025-03-04 14:59:03,Product Page Viewed,Dropped Off,Referral,Mobile,West,Personal Loan
E00271901,S002719,U001472,2025-06-23 08:10:20,Website Visit,Completed,Paid Ads,Mobile,South,Credit Card
E00271902,S002719,U001472,2025-06-23 08:19:37,Product Page Viewed,Completed,Paid Ads,Mobile,South,Credit Card
E00271903,S002719,U001472,2025-06-23 08:47:40,Calculator Used,Completed,Paid Ads,Mobile,South,Credit Card
E00271904,S002719,U001472,2025-06-23 09:07:59,CTA Clicked,Completed,Paid Ads,Mobile,South,Credit Card
E00271905,S002719,U001472,2025-06-23 09:13:24,Lead Form Started,Completed,Paid Ads,Mobile,South,Credit Card
E00271906,S002719,U001472,2025-06-23 09:38:42,Lead Form Submitted,Completed,Paid Ads,Mobile,South,Credit Card
E00272001,S002720,U000080,2025-01-30 18:58:17,Website Visit,Completed,Referral,Mobile,South,Personal Loan
E00272002,S002720,U000080,2025-01-30 19:11:18,Product Page Viewed,Completed,Referral,Mobile,South,Personal Loan
E00272003,S002720,U000080,2025-01-30 19:11:42,Calculator Used,Completed,Referral,Mobile,South,Personal Loan
E00272004,S002720,U000080,2025-01-30 19:23:05,CTA Clicked,Completed,Referral,Mobile,South,Personal Loan
E00272005,S002720,U000080,2025-01-30 19:35:13,Lead Form Started,Completed,Referral,Mobile,South,Personal Loan
E002720XX,S002720,U000080,2025-01-30 19:35:13,Lead Form Started,Dropped Off,Referral,Mobile,South,Personal Loan
E00272101,S002721,U001664,2025-02-02 01:53:48,Website Visit,Completed,Organic Search,Desktop,North,Savings Account
E00272102,S002721,U001664,2025-02-02 02:14:15,Product Page Viewed,Completed,Organic Search,Desktop,North,Savings Account
E00272103,S002721,U001664,2025-02-02 02:27:41,Calculator Used,Completed,Organic Search,Desktop,North,Savings Account
E00272104,S002721,U001664,2025-02-02 02:35:18,CTA Clicked,Completed,Organic Search,Desktop,North,Savings Account
E00272105,S002721,U001664,2025-02-02 02:45:36,Lead Form Started,Completed,Organic Search,Desktop,North,Savings Account
E00272106,S002721,U001664,2025-02-02 02:57:03,Lead Form Submitted,Completed,Organic Search,Desktop,North,Savings Account
E00272201,S002722,U000603,2025-05-10 07:05:41,Website Visit,Completed,Paid Ads,Mobile,North,Credit Card
E00272202,S002722,U000603,2025-05-10 07:09:03,Product Page Viewed,Completed,Paid Ads,Mobile,North,Credit Card
E00272203,S002722,U000603,2025-05-10 07:26:54,Calculator Used,Completed,Paid Ads,Mobile,North,Credit Card
E002722XX,S002722,U000603,2025-05-10 07:26:54,Calculator Used,Dropped Off,Paid Ads,Mobile,North,Credit Card
E00272301,S002723,U001277,2025-05-18 22:24:42,Website Visit,Completed,Organic Search,Mobile,West,Credit Card
E00272302,S002723,U001277,2025-05-18 22:44:33,Product Page Viewed,Completed,Organic Search,Mobile,West,Credit Card
E00272303,S002723,U001277,2025-05-18 23:13:44,Calculator Used,Completed,Organic Search,Mobile,West,Credit Card
E00272304,S002723,U001277,2025-05-18 23:23:05,CTA Clicked,Completed,Organic Search,Mobile,West,Credit Card
E00272305,S002723,U001277,2025-05-18 23:32:13,Lead Form Started,Completed,Organic Search,Mobile,West,Credit Card
E00272306,S002723,U001277,2025-05-18 23:58:47,Lead Form Submitted,Completed,Organic Search,Mobile,West,Credit Card
E00272401,S002724,U002629,2025-03-10 20:40:33,Website Visit,Completed,Direct,Desktop,North,Personal Loan
E00272402,S002724,U002629,2025-03-10 21:07:54,Product Page Viewed,Completed,Direct,Desktop,North,Personal Loan
E002724XX,S002724,U002629,2025-03-10 21:07:54,Product Page Viewed,Dropped Off,Direct,Desktop,North,Personal Loan
E00272501,S002725,U001133,2025-05-16 23:03:25,Website Visit,Completed,Email,Tablet,East,Personal Loan
E00272502,S002725,U001133,2025-05-16 23:14:49,Product Page Viewed,Completed,Email,Tablet,East,Personal Loan
E002725XX,S002725,U001133,2025-05-16 23:14:49,Product Page Viewed,Dropped Off,Email,Tablet,East,Personal Loan
E00272601,S002726,U002303,2025-06-26 23:09:43,Website Visit,Completed,Organic Search,Mobile,Central,Insurance Plan
E00272602,S002726,U002303,2025-06-26 23:30:36,Product Page Viewed,Completed,Organic Search,Mobile,Central,Insurance Plan
E002726XX,S002726,U002303,2025-06-26 23:30:36,Product Page Viewed,Dropped Off,Organic Search,Mobile,Central,Insurance Plan
E00272701,S002727,U000793,2025-05-04 08:09:04,Website Visit,Completed,Paid Ads,Mobile,East,Credit Card
E00272702,S002727,U000793,2025-05-04 08:15:07,Product Page Viewed,Completed,Paid Ads,Mobile,East,Credit Card
E002727XX,S002727,U000793,2025-05-04 08:15:07,Product Page Viewed,Dropped Off,Paid Ads,Mobile,East,Credit Card
E00272801,S002728,U000011,2025-05-04 14:34:09,Website Visit,Completed,Organic Search,Mobile,East,Savings Account
E00272802,S002728,U000011,2025-05-04 14:48:35,Product Page Viewed,Completed,Organic Search,Mobile,East,Savings Account
E00272803,S002728,U000011,2025-05-04 15:15:38,Calculator Used,Completed,Organic Search,Mobile,East,Savings Account
E00272804,S002728,U000011,2025-05-04 15:19:42,CTA Clicked,Completed,Organic Search,Mobile,East,Savings Account
E002728XX,S002728,U000011,2025-05-04 15:19:42,CTA Clicked,Dropped Off,Organic Search,Mobile,East,Savings Account
E00272901,S002729,U002023,2025-02-24 06:18:16,Website Visit,Completed,Referral,Mobile,West,Savings Account
E00272902,S002729,U002023,2025-02-24 06:29:25,Product Page Viewed,Completed,Referral,Mobile,West,Savings Account
E002729XX,S002729,U002023,2025-02-24 06:29:25,Product Page Viewed,Dropped Off,Referral,Mobile,West,Savings Account
E00273001,S002730,U000611,2025-02-12 16:51:53,Website Visit,Completed,Referral,Desktop,North,Credit Card
E00273002,S002730,U000611,2025-02-12 17:01:06,Product Page Viewed,Completed,Referral,Desktop,North,Credit Card
E002730XX,S002730,U000611,2025-02-12 17:01:06,Product Page Viewed,Dropped Off,Referral,Desktop,North,Credit Card
E00273101,S002731,U001439,2025-05-25 15:40:45,Website Visit,Completed,Paid Ads,Desktop,East,Savings Account
E002731XX,S002731,U001439,2025-05-25 15:40:45,Website Visit,Dropped Off,Paid Ads,Desktop,East,Savings Account
E00273201,S002732,U001636,2025-05-13 20:02:45,Website Visit,Completed,Organic Search,Desktop,East,Credit Card
E00273202,S002732,U001636,2025-05-13 20:13:00,Product Page Viewed,Completed,Organic Search,Desktop,East,Credit Card
E002732XX,S002732,U001636,2025-05-13 20:13:00,Product Page Viewed,Dropped Off,Organic Search,Desktop,East,Credit Card
E00273301,S002733,U001051,2025-02-02 01:55:27,Website Visit,Completed,Organic Search,Desktop,Central,Credit Card
E00273302,S002733,U001051,2025-02-02 02:24:17,Product Page Viewed,Completed,Organic Search,Desktop,Central,Credit Card
E00273303,S002733,U001051,2025-02-02 02:40:07,Calculator Used,Completed,Organic Search,Desktop,Central,Credit Card
E002733XX,S002733,U001051,2025-02-02 02:40:07,Calculator Used,Dropped Off,Organic Search,Desktop,Central,Credit Card
E00273401,S002734,U001311,2025-02-09 01:20:36,Website Visit,Completed,Paid Ads,Desktop,South,Insurance Plan
E00273402,S002734,U001311,2025-02-09 01:40:36,Product Page Viewed,Completed,Paid Ads,Desktop,South,Insurance Plan
E002734XX,S002734,U001311,2025-02-09 01:40:36,Product Page Viewed,Dropped Off,Paid Ads,Desktop,South,Insurance Plan
E00273501,S002735,U001958,2025-01-05 08:38:26,Website Visit,Completed,Email,Mobile,East,Personal Loan
E00273502,S002735,U001958,2025-01-05 09:04:48,Product Page Viewed,Completed,Email,Mobile,East,Personal Loan
E00273503,S002735,U001958,2025-01-05 09:06:36,Calculator Used,Completed,Email,Mobile,East,Personal Loan
E00273504,S002735,U001958,2025-01-05 09:22:53,CTA Clicked,Completed,Email,Mobile,East,Personal Loan
E00273505,S002735,U001958,2025-01-05 09:42:49,Lead Form Started,Completed,Email,Mobile,East,Personal Loan
E00273506,S002735,U001958,2025-01-05 09:50:34,Lead Form Submitted,Completed,Email,Mobile,East,Personal Loan
E00273601,S002736,U002120,2025-04-18 09:12:18,Website Visit,Completed,Referral,Desktop,North,Savings Account
E00273602,S002736,U002120,2025-04-18 09:25:28,Product Page Viewed,Completed,Referral,Desktop,North,Savings Account
E00273603,S002736,U002120,2025-04-18 09:45:02,Calculator Used,Completed,Referral,Desktop,North,Savings Account
E00273604,S002736,U002120,2025-04-18 10:14:14,CTA Clicked,Completed,Referral,Desktop,North,Savings Account
E00273605,S002736,U002120,2025-04-18 10:18:47,Lead Form Started,Completed,Referral,Desktop,North,Savings Account
E002736XX,S002736,U002120,2025-04-18 10:18:47,Lead Form Started,Dropped Off,Referral,Desktop,North,Savings Account
E00273701,S002737,U000694,2025-05-20 19:06:56,Website Visit,Completed,Organic Search,Mobile,South,Insurance Plan
E00273702,S002737,U000694,2025-05-20 19:28:27,Product Page Viewed,Completed,Organic Search,Mobile,South,Insurance Plan
E002737XX,S002737,U000694,2025-05-20 19:28:27,Product Page Viewed,Dropped Off,Organic Search,Mobile,South,Insurance Plan
E00273801,S002738,U002549,2025-05-27 19:01:05,Website Visit,Completed,Email,Tablet,West,Savings Account
E00273802,S002738,U002549,2025-05-27 19:13:38,Product Page Viewed,Completed,Email,Tablet,West,Savings Account
E002738XX,S002738,U002549,2025-05-27 19:13:38,Product Page Viewed,Dropped Off,Email,Tablet,West,Savings Account
E00273901,S002739,U002113,2025-02-21 15:17:51,Website Visit,Completed,Paid Ads,Mobile,South,Credit Card
E002739XX,S002739,U002113,2025-02-21 15:17:51,Website Visit,Dropped Off,Paid Ads,Mobile,South,Credit Card
E00274001,S002740,U001251,2025-05-19 16:13:13,Website Visit,Completed,Organic Search,Desktop,West,Insurance Plan
E00274002,S002740,U001251,2025-05-19 16:21:21,Product Page Viewed,Completed,Organic Search,Desktop,West,Insurance Plan
E00274003,S002740,U001251,2025-05-19 16:46:40,Calculator Used,Completed,Organic Search,Desktop,West,Insurance Plan
E00274004,S002740,U001251,2025-05-19 17:06:14,CTA Clicked,Completed,Organic Search,Desktop,West,Insurance Plan
E00274005,S002740,U001251,2025-05-19 17:13:30,Lead Form Started,Completed,Organic Search,Desktop,West,Insurance Plan
E002740XX,S002740,U001251,2025-05-19 17:13:30,Lead Form Started,Dropped Off,Organic Search,Desktop,West,Insurance Plan
E00274101,S002741,U002260,2025-03-01 05:26:47,Website Visit,Completed,Email,Tablet,South,Credit Card
E00274102,S002741,U002260,2025-03-01 05:55:02,Product Page Viewed,Completed,Email,Tablet,South,Credit Card
E00274103,S002741,U002260,2025-03-01 06:17:45,Calculator Used,Completed,Email,Tablet,South,Credit Card
E002741XX,S002741,U002260,2025-03-01 06:17:45,Calculator Used,Dropped Off,Email,Tablet,South,Credit Card
E00274201,S002742,U000106,2025-05-30 18:23:02,Website Visit,Completed,Organic Search,Desktop,North,Credit Card
E00274202,S002742,U000106,2025-05-30 18:45:36,Product Page Viewed,Completed,Organic Search,Desktop,North,Credit Card
E00274203,S002742,U000106,2025-05-30 19:15:25,Calculator Used,Completed,Organic Search,Desktop,North,Credit Card
E002742XX,S002742,U000106,2025-05-30 19:15:25,Calculator Used,Dropped Off,Organic Search,Desktop,North,Credit Card
E00274301,S002743,U000815,2025-03-27 20:23:34,Website Visit,Completed,Referral,Tablet,North,Savings Account
E00274302,S002743,U000815,2025-03-27 20:39:30,Product Page Viewed,Completed,Referral,Tablet,North,Savings Account
E00274303,S002743,U000815,2025-03-27 20:41:35,Calculator Used,Completed,Referral,Tablet,North,Savings Account
E002743XX,S002743,U000815,2025-03-27 20:41:35,Calculator Used,Dropped Off,Referral,Tablet,North,Savings Account
E00274401,S002744,U002257,2025-06-12 01:29:57,Website Visit,Completed,Organic Search,Desktop,South,Personal Loan
E00274402,S002744,U002257,2025-06-12 01:57:11,Product Page Viewed,Completed,Organic Search,Desktop,South,Personal Loan
E002744XX,S002744,U002257,2025-06-12 01:57:11,Product Page Viewed,Dropped Off,Organic Search,Desktop,South,Personal Loan
E00274501,S002745,U000188,2025-06-29 23:14:53,Website Visit,Completed,Organic Search,Mobile,South,Insurance Plan
E00274502,S002745,U000188,2025-06-29 23:30:56,Product Page Viewed,Completed,Organic Search,Mobile,South,Insurance Plan
E002745XX,S002745,U000188,2025-06-29 23:30:56,Product Page Viewed,Dropped Off,Organic Search,Mobile,South,Insurance Plan
E00274601,S002746,U002280,2025-01-05 03:35:19,Website Visit,Completed,Organic Search,Mobile,South,Personal Loan
E00274602,S002746,U002280,2025-01-05 04:01:51,Product Page Viewed,Completed,Organic Search,Mobile,South,Personal Loan
E00274603,S002746,U002280,2025-01-05 04:20:48,Calculator Used,Completed,Organic Search,Mobile,South,Personal Loan
E00274604,S002746,U002280,2025-01-05 04:38:46,CTA Clicked,Completed,Organic Search,Mobile,South,Personal Loan
E00274605,S002746,U002280,2025-01-05 04:48:02,Lead Form Started,Completed,Organic Search,Mobile,South,Personal Loan
E00274606,S002746,U002280,2025-01-05 05:14:02,Lead Form Submitted,Completed,Organic Search,Mobile,South,Personal Loan
E00274701,S002747,U000350,2025-04-02 06:27:40,Website Visit,Completed,Organic Search,Desktop,West,Savings Account
E00274702,S002747,U000350,2025-04-02 06:50:35,Product Page Viewed,Completed,Organic Search,Desktop,West,Savings Account
E002747XX,S002747,U000350,2025-04-02 06:50:35,Product Page Viewed,Dropped Off,Organic Search,Desktop,West,Savings Account
E00274801,S002748,U001949,2025-01-02 18:57:28,Website Visit,Completed,Direct,Mobile,South,Savings Account
E00274802,S002748,U001949,2025-01-02 19:05:26,Product Page Viewed,Completed,Direct,Mobile,South,Savings Account
E00274803,S002748,U001949,2025-01-02 19:14:56,Calculator Used,Completed,Direct,Mobile,South,Savings Account
E00274804,S002748,U001949,2025-01-02 19:22:56,CTA Clicked,Completed,Direct,Mobile,South,Savings Account
E00274805,S002748,U001949,2025-01-02 19:24:59,Lead Form Started,Completed,Direct,Mobile,South,Savings Account
E002748XX,S002748,U001949,2025-01-02 19:24:59,Lead Form Started,Dropped Off,Direct,Mobile,South,Savings Account
E00274901,S002749,U002713,2025-02-28 23:01:49,Website Visit,Completed,Paid Ads,Mobile,Central,Personal Loan
E00274902,S002749,U002713,2025-02-28 23:18:32,Product Page Viewed,Completed,Paid Ads,Mobile,Central,Personal Loan
E002749XX,S002749,U002713,2025-02-28 23:18:32,Product Page Viewed,Dropped Off,Paid Ads,Mobile,Central,Personal Loan
E00275001,S002750,U000637,2025-03-17 22:05:45,Website Visit,Completed,Paid Ads,Mobile,East,Insurance Plan
E002750XX,S002750,U000637,2025-03-17 22:05:45,Website Visit,Dropped Off,Paid Ads,Mobile,East,Insurance Plan
E00275101,S002751,U001356,2025-04-21 23:29:42,Website Visit,Completed,Paid Ads,Desktop,West,Credit Card
E00275102,S002751,U001356,2025-04-21 23:30:16,Product Page Viewed,Completed,Paid Ads,Desktop,West,Credit Card
E002751XX,S002751,U001356,2025-04-21 23:30:16,Product Page Viewed,Dropped Off,Paid Ads,Desktop,West,Credit Card
E00275201,S002752,U001291,2025-02-16 19:57:15,Website Visit,Completed,Paid Ads,Tablet,East,Insurance Plan
E00275202,S002752,U001291,2025-02-16 20:22:11,Product Page Viewed,Completed,Paid Ads,Tablet,East,Insurance Plan
E002752XX,S002752,U001291,2025-02-16 20:22:11,Product Page Viewed,Dropped Off,Paid Ads,Tablet,East,Insurance Plan
E00275301,S002753,U001874,2025-04-26 10:36:52,Website Visit,Completed,Paid Ads,Tablet,North,Credit Card
E00275302,S002753,U001874,2025-04-26 10:44:51,Product Page Viewed,Completed,Paid Ads,Tablet,North,Credit Card
E00275303,S002753,U001874,2025-04-26 10:57:16,Calculator Used,Completed,Paid Ads,Tablet,North,Credit Card
E00275304,S002753,U001874,2025-04-26 11:10:42,CTA Clicked,Completed,Paid Ads,Tablet,North,Credit Card
E00275305,S002753,U001874,2025-04-26 11:32:30,Lead Form Started,Completed,Paid Ads,Tablet,North,Credit Card
E002753XX,S002753,U001874,2025-04-26 11:32:30,Lead Form Started,Dropped Off,Paid Ads,Tablet,North,Credit Card
