,session_id,user_id,session_start,session_date,source,device,region,age_band,income_band,product,is_returning_user,page_views,session_duration_seconds,completed_stage,product_page_viewed,calculator_used,cta_clicked,form_started,form_submitted,exit_page,exit_reason,estimated_opportunity_value,session_month,session_week
2906,S002907,U002844,2025-04-20 17:47:16,2025-04-20,Email,Desktop,West,25-34,25K-50K,Personal Loan,0,5,272,Lead Form Started,1,1,1,1,0,Lead Form Started,Session timeout,79916,4,16
2907,S002908,U000845,2025-02-25 20:42:04,2025-02-25,Email,Desktop,Central,25-34,Below 25K,Personal Loan,0,8,541,Calculator Used,1,1,0,0,0,Calculator Used,Required information unavailable,112489,2,9
2908,S002909,U000035,2025-05-04 20:26:51,2025-05-04,Email,Desktop,South,35-44,100K+,Insurance Plan,0,8,134,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,9960,5,18
2909,S002910,U001213,2025-03-15 12:26:09,2025-03-15,Social Media,Mobile,North,35-44,25K-50K,Personal Loan,0,8,954,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,94327,3,11
2910,S002911,U002219,2025-03-24 13:06:30,2025-03-24,Referral,Mobile,Central,25-34,25K-50K,Personal Loan,1,12,216,Lead Form Submitted,1,1,1,1,1,,,0,3,13
2911,S002912,U000379,2025-02-14 16:06:36,2025-02-14,Social Media,Mobile,West,35-44,25K-50K,Savings Account,1,10,687,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,15272,2,7
2912,S002913,U001864,2025-02-13 02:44:13,2025-02-13,Direct,Desktop,Central,35-44,100K+,Insurance Plan,0,4,102,Website Visit,0,0,0,0,0,Website Visit,Immediate bounce,8410,2,7
2913,S002914,U001654,2025-02-12 03:22:07,2025-02-12,Organic Search,Mobile,North,25-34,100K+,Personal Loan,0,3,444,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,64594,2,7
2914,S002915,U002324,2025-02-18 18:27:24,2025-02-18,Social Media,Mobile,Central,35-44,50K-100K,Savings Account,0,8,732,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,20786,2,8
2915,S002916,U000016,2025-05-11 01:09:56,2025-05-11,Paid Ads,Desktop,East,35-44,25K-50K,Personal Loan,0,9,523,Lead Form Submitted,1,1,1,1,1,,,0,5,19
2916,S002917,U001791,2025-02-21 18:32:17,2025-02-21,Email,Mobile,North,18-24,50K-100K,Insurance Plan,1,4,590,Lead Form Submitted,1,1,1,1,1,,,0,2,8
2917,S002918,U001601,2025-03-25 11:59:15,2025-03-25,Social Media,Mobile,South,45-54,Below 25K,Personal Loan,1,2,82,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,68458,3,13
2918,S002919,U002602,2025-02-26 15:40:34,2025-02-26,Direct,Mobile,North,45-54,100K+,Personal Loan,0,8,1037,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,110024,2,9
2919,S002920,U002501,2025-03-24 03:15:37,2025-03-24,Organic Search,Mobile,North,18-24,25K-50K,Personal Loan,0,11,675,Lead Form Submitted,1,1,1,1,1,,,0,3,13
2920,S002921,U000940,2025-05-25 22:13:41,2025-05-25,Direct,Tablet,West,35-44,100K+,Personal Loan,0,11,672,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,107094,5,21
2921,S002922,U001268,2025-06-19 04:26:13,2025-06-19,Referral,Desktop,South,35-44,25K-50K,Credit Card,0,8,1111,Lead Form Started,1,1,1,1,0,Lead Form Started,Session timeout,35239,6,25
2922,S002923,U000434,2025-06-22 02:05:23,2025-06-22,Referral,Mobile,East,25-34,25K-50K,Credit Card,0,5,1032,Calculator Used,1,1,0,0,0,Calculator Used,Comparing alternatives,37288,6,25
2923,S002924,U001030,2025-04-17 00:49:48,2025-04-17,Social Media,Mobile,North,35-44,50K-100K,Personal Loan,0,2,1105,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,158592,4,16
2924,S002925,U001837,2025-03-17 13:35:11,2025-03-17,Social Media,Desktop,North,35-44,50K-100K,Insurance Plan,0,8,25,Lead Form Submitted,1,1,1,1,1,,,0,3,12
2925,S002926,U002249,2025-05-01 18:54:00,2025-05-01,Paid Ads,Mobile,South,45-54,50K-100K,Savings Account,0,1,909,Lead Form Submitted,1,1,1,1,1,,,0,5,18
2926,S002927,U000576,2025-05-16 20:02:42,2025-05-16,Direct,Mobile,South,55+,25K-50K,Credit Card,0,8,1128,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,32807,5,20
2927,S002928,U000144,2025-01-07 12:08:23,2025-01-07,Paid Ads,Tablet,North,35-44,Below 25K,Personal Loan,1,2,627,Lead Form Started,1,1,1,1,0,Lead Form Started,Too many required fields,129215,1,2
2928,S002929,U002384,2025-05-21 07:59:20,2025-05-21,Organic Search,Desktop,South,18-24,100K+,Personal Loan,0,1,924,Lead Form Submitted,1,1,1,1,1,,,0,5,21
2929,S002930,U001260,2025-01-09 05:42:18,2025-01-09,Referral,Mobile,North,35-44,Below 25K,Personal Loan,1,4,185,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,150265,1,2
2930,S002931,U000369,2025-03-03 07:34:21,2025-03-03,Paid Ads,Tablet,Central,25-34,Below 25K,Savings Account,1,3,87,Website Visit,0,0,0,0,0,Website Visit,Immediate bounce,11441,3,10
2931,S002932,U001532,2025-03-05 10:46:01,2025-03-05,Organic Search,Mobile,Central,35-44,50K-100K,Insurance Plan,1,10,485,CTA Clicked,1,1,1,0,0,CTA Clicked,Form looked too long,7145,3,10
2932,S002933,U000609,2025-06-17 15:50:37,2025-06-17,Paid Ads,Desktop,East,35-44,100K+,Savings Account,0,2,50,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,14937,6,25
2933,S002934,U002526,2025-04-26 00:45:03,2025-04-26,Paid Ads,Desktop,West,25-34,25K-50K,Personal Loan,0,12,326,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,156945,4,17
2934,S002935,U002366,2025-01-14 13:56:22,2025-01-14,Organic Search,Mobile,North,25-34,25K-50K,Credit Card,1,11,772,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,18303,1,3
2935,S002936,U000628,2025-05-17 17:41:57,2025-05-17,Direct,Desktop,North,25-34,50K-100K,Credit Card,0,1,696,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,38319,5,20
2936,S002937,U001053,2025-04-18 18:29:45,2025-04-18,Referral,Mobile,West,45-54,50K-100K,Credit Card,1,6,19,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,32982,4,16
2937,S002938,U002759,2025-04-12 19:08:51,2025-04-12,Paid Ads,Desktop,Central,45-54,50K-100K,Insurance Plan,0,4,783,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,9472,4,15
2938,S002939,U000011,2025-03-26 06:27:49,2025-03-26,Direct,Desktop,North,25-34,100K+,Credit Card,1,7,303,Calculator Used,1,1,0,0,0,Calculator Used,Technical issue,30312,3,13
2939,S002940,U000859,2025-01-12 01:32:07,2025-01-12,Paid Ads,Mobile,South,25-34,25K-50K,Insurance Plan,1,1,428,Calculator Used,1,1,0,0,0,Calculator Used,Technical issue,8920,1,2
2940,S002941,U001730,2025-02-27 09:23:05,2025-02-27,Social Media,Tablet,West,35-44,100K+,Personal Loan,0,7,808,Website Visit,0,0,0,0,0,Website Visit,Immediate bounce,84831,2,9
2941,S002942,U000696,2025-06-16 12:37:29,2025-06-16,Paid Ads,Tablet,Central,45-54,50K-100K,Personal Loan,0,3,183,Website Visit,0,0,0,0,0,Website Visit,Landing page mismatch,83350,6,25
2942,S002943,U001504,2025-01-11 02:51:40,2025-01-11,Direct,Mobile,South,25-34,50K-100K,Savings Account,1,11,998,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,19687,1,2
2943,S002944,U001098,2025-05-13 04:18:34,2025-05-13,Paid Ads,Mobile,South,18-24,25K-50K,Personal Loan,1,9,518,Lead Form Submitted,1,1,1,1,1,,,0,5,20
2944,S002945,U000712,2025-01-06 04:26:52,2025-01-06,Direct,Mobile,Central,25-34,25K-50K,Personal Loan,0,6,948,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,121070,1,2
2945,S002946,U000643,2025-01-06 07:29:14,2025-01-06,Organic Search,Mobile,East,35-44,25K-50K,Insurance Plan,0,3,386,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,9230,1,2
2946,S002947,U002520,2025-06-19 05:53:00,2025-06-19,Referral,Mobile,East,25-34,50K-100K,Personal Loan,0,4,211,Lead Form Started,1,1,1,1,0,Lead Form Started,Document requirement concern,160742,6,25
2947,S002948,U001369,2025-01-06 22:05:46,2025-01-06,Email,Desktop,North,25-34,50K-100K,Savings Account,1,2,944,Lead Form Submitted,1,1,1,1,1,,,0,1,2
2948,S002949,U002269,2025-05-18 19:32:10,2025-05-18,Direct,Mobile,South,45-54,100K+,Personal Loan,0,12,625,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,64709,5,20
2949,S002950,U001156,2025-04-22 02:50:47,2025-04-22,Email,Tablet,East,55+,25K-50K,Credit Card,0,6,916,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,32254,4,17
2950,S002951,U000322,2025-03-24 09:36:55,2025-03-24,Social Media,Mobile,North,35-44,50K-100K,Savings Account,0,1,397,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,18448,3,13
2951,S002952,U000354,2025-04-01 20:31:03,2025-04-01,Direct,Mobile,East,35-44,50K-100K,Personal Loan,0,11,940,Lead Form Submitted,1,1,1,1,1,,,0,4,14
2952,S002953,U000195,2025-05-06 01:45:48,2025-05-06,Referral,Tablet,East,35-44,50K-100K,Personal Loan,0,9,196,CTA Clicked,1,1,1,0,0,CTA Clicked,Technical issue,121073,5,19
2953,S002954,U000342,2025-04-20 18:27:57,2025-04-20,Organic Search,Tablet,East,45-54,50K-100K,Personal Loan,1,4,63,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,143767,4,16
2954,S002955,U001587,2025-01-24 15:49:33,2025-01-24,Direct,Mobile,North,45-54,25K-50K,Savings Account,1,9,22,Website Visit,0,0,0,0,0,Website Visit,Slow page load,15759,1,4
2955,S002956,U002414,2025-01-11 08:18:11,2025-01-11,Direct,Desktop,West,35-44,50K-100K,Insurance Plan,0,1,103,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,4884,1,2
2956,S002957,U000361,2025-05-27 17:41:26,2025-05-27,Direct,Desktop,South,35-44,50K-100K,Insurance Plan,0,3,930,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,9964,5,22
2957,S002958,U001795,2025-06-08 08:03:58,2025-06-08,Referral,Desktop,East,35-44,25K-50K,Personal Loan,0,8,967,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,68374,6,23
2958,S002959,U001838,2025-02-26 12:38:40,2025-02-26,Referral,Desktop,East,25-34,25K-50K,Insurance Plan,0,7,432,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,6352,2,9
2959,S002960,U000207,2025-01-04 09:23:28,2025-01-04,Email,Mobile,West,25-34,Below 25K,Credit Card,0,10,620,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,31265,1,1
2960,S002961,U000612,2025-06-08 12:28:27,2025-06-08,Paid Ads,Mobile,West,25-34,100K+,Personal Loan,1,6,258,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,151055,6,23
2961,S002962,U002698,2025-05-19 22:50:45,2025-05-19,Organic Search,Desktop,North,45-54,50K-100K,Credit Card,0,11,471,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,34739,5,21
2962,S002963,U001552,2025-02-17 01:02:56,2025-02-17,Referral,Desktop,West,25-34,25K-50K,Personal Loan,0,1,135,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,120452,2,8
2963,S002964,U001173,2025-03-23 19:50:44,2025-03-23,Organic Search,Desktop,East,25-34,25K-50K,Personal Loan,0,6,195,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,146421,3,12
2964,S002965,U001235,2025-02-10 10:23:35,2025-02-10,Email,Desktop,East,25-34,Below 25K,Savings Account,0,9,781,Calculator Used,1,1,0,0,0,Calculator Used,Comparing alternatives,16385,2,7
2965,S002966,U000064,2025-03-24 10:58:22,2025-03-24,Social Media,Desktop,Central,18-24,100K+,Credit Card,0,12,682,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,19822,3,13
2966,S002967,U002782,2025-01-11 11:21:57,2025-01-11,Organic Search,Mobile,South,35-44,25K-50K,Credit Card,1,10,1111,Website Visit,0,0,0,0,0,Website Visit,Landing page mismatch,34688,1,2
2967,S002968,U001957,2025-02-27 17:13:24,2025-02-27,Direct,Desktop,South,18-24,50K-100K,Personal Loan,0,12,1144,Website Visit,0,0,0,0,0,Website Visit,Immediate bounce,119235,2,9
2968,S002969,U001739,2025-04-05 07:39:21,2025-04-05,Organic Search,Mobile,West,25-34,25K-50K,Personal Loan,0,9,653,Website Visit,0,0,0,0,0,Website Visit,Immediate bounce,75196,4,14
2969,S002970,U000158,2025-03-18 18:45:34,2025-03-18,Direct,Mobile,South,45-54,Below 25K,Insurance Plan,0,4,370,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,4872,3,12
2970,S002971,U002103,2025-03-05 02:52:42,2025-03-05,Organic Search,Desktop,South,18-24,100K+,Personal Loan,1,3,498,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,151933,3,10
2971,S002972,U000983,2025-01-01 05:43:30,2025-01-01,Paid Ads,Mobile,Central,45-54,Below 25K,Personal Loan,1,1,756,Calculator Used,1,1,0,0,0,Calculator Used,Comparing alternatives,82198,1,1
2972,S002973,U002029,2025-06-03 18:44:58,2025-06-03,Direct,Desktop,North,35-44,25K-50K,Savings Account,1,3,520,Calculator Used,1,1,0,0,0,Calculator Used,Required information unavailable,19918,6,23
2973,S002974,U001973,2025-06-27 00:25:07,2025-06-27,Social Media,Desktop,South,25-34,25K-50K,Credit Card,0,7,190,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,18381,6,26
2974,S002975,U001291,2025-03-12 14:02:19,2025-03-12,Social Media,Desktop,South,25-34,25K-50K,Insurance Plan,0,1,939,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,7252,3,11
2975,S002976,U002803,2025-05-12 02:16:17,2025-05-12,Organic Search,Mobile,Central,18-24,50K-100K,Personal Loan,0,6,799,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,108867,5,20
2976,S002977,U000446,2025-05-18 13:56:08,2025-05-18,Direct,Desktop,South,25-34,50K-100K,Personal Loan,0,7,487,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,66308,5,20
2977,S002978,U000082,2025-06-29 11:55:33,2025-06-29,Organic Search,Desktop,East,18-24,Below 25K,Personal Loan,0,10,710,Calculator Used,1,1,0,0,0,Calculator Used,Comparing alternatives,68887,6,26
2978,S002979,U002117,2025-04-10 15:57:19,2025-04-10,Organic Search,Mobile,East,55+,25K-50K,Credit Card,0,5,257,Calculator Used,1,1,0,0,0,Calculator Used,Required information unavailable,27820,4,15
2979,S002980,U001727,2025-05-25 06:58:10,2025-05-25,Referral,Mobile,East,35-44,Below 25K,Credit Card,0,6,1077,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,39474,5,21
2980,S002981,U001522,2025-02-16 21:19:51,2025-02-16,Organic Search,Mobile,Central,45-54,Below 25K,Personal Loan,0,11,898,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,156431,2,7
2981,S002982,U000339,2025-03-23 14:26:23,2025-03-23,Paid Ads,Desktop,West,45-54,25K-50K,Personal Loan,0,10,522,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,138811,3,12
2982,S002983,U002160,2025-06-15 07:07:27,2025-06-15,Direct,Mobile,East,35-44,50K-100K,Insurance Plan,0,2,181,Website Visit,0,0,0,0,0,Website Visit,Immediate bounce,7241,6,24
2983,S002984,U002615,2025-04-06 22:45:56,2025-04-06,Organic Search,Mobile,North,25-34,25K-50K,Credit Card,0,5,1109,Lead Form Started,1,1,1,1,0,Lead Form Started,Session timeout,38457,4,14
2984,S002985,U000814,2025-01-20 00:28:30,2025-01-20,Organic Search,Mobile,North,25-34,25K-50K,Personal Loan,0,2,157,Calculator Used,1,1,0,0,0,Calculator Used,Technical issue,124279,1,4
2985,S002986,U000585,2025-04-04 23:04:26,2025-04-04,Direct,Desktop,South,25-34,25K-50K,Personal Loan,0,10,953,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,129700,4,14
2986,S002987,U001853,2025-05-14 14:02:17,2025-05-14,Email,Desktop,West,25-34,25K-50K,Insurance Plan,0,6,380,Lead Form Submitted,1,1,1,1,1,,,0,5,20
2987,S002988,U000639,2025-05-21 22:27:48,2025-05-21,Referral,Mobile,South,35-44,25K-50K,Insurance Plan,0,7,476,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,9951,5,21
2988,S002989,U002299,2025-03-17 19:38:46,2025-03-17,Social Media,Desktop,South,35-44,50K-100K,Credit Card,1,4,223,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,35030,3,12
2989,S002990,U000949,2025-05-04 22:35:20,2025-05-04,Email,Desktop,South,25-34,25K-50K,Savings Account,0,10,869,Lead Form Submitted,1,1,1,1,1,,,0,5,18
2990,S002991,U000019,2025-04-07 11:15:24,2025-04-07,Paid Ads,Mobile,West,25-34,25K-50K,Personal Loan,0,12,241,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,145588,4,15
2991,S002992,U002103,2025-01-15 03:04:38,2025-01-15,Organic Search,Mobile,South,25-34,25K-50K,Credit Card,0,2,376,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,21717,1,3
2992,S002993,U001697,2025-03-24 08:38:55,2025-03-24,Email,Tablet,South,35-44,50K-100K,Credit Card,0,6,133,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,18503,3,13
2993,S002994,U002065,2025-05-22 12:13:09,2025-05-22,Organic Search,Mobile,Central,45-54,100K+,Credit Card,1,5,275,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,19041,5,21
2994,S002995,U001292,2025-03-18 04:57:29,2025-03-18,Organic Search,Desktop,West,18-24,100K+,Personal Loan,0,4,788,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,77545,3,12
2995,S002996,U001325,2025-04-21 11:27:28,2025-04-21,Direct,Mobile,East,25-34,25K-50K,Credit Card,1,8,51,Lead Form Started,1,1,1,1,0,Lead Form Started,Technical issue,33611,4,17
2996,S002997,U001818,2025-05-28 00:40:27,2025-05-28,Social Media,Desktop,South,35-44,50K-100K,Personal Loan,1,11,741,Website Visit,0,0,0,0,0,Website Visit,Slow page load,141018,5,22
2997,S002998,U001541,2025-05-08 06:22:14,2025-05-08,Email,Mobile,East,45-54,25K-50K,Savings Account,0,3,72,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,12962,5,19
2998,S002999,U001492,2025-01-28 19:27:34,2025-01-28,Direct,Mobile,West,18-24,50K-100K,Personal Loan,0,5,392,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,137065,1,5
2999,S003000,U001120,2025-02-21 16:35:53,2025-02-21,Organic Search,Tablet,Central,35-44,50K-100K,Savings Account,0,4,846,Lead Form Submitted,1,1,1,1,1,,,0,2,8
3000,S003001,U000437,2025-01-26 16:22:18,2025-01-26,Direct,Mobile,Central,25-34,25K-50K,Credit Card,0,9,980,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,33474,1,4
3001,S003002,U002640,2025-02-10 09:52:00,2025-02-10,Email,Mobile,West,35-44,50K-100K,Personal Loan,0,6,938,Calculator Used,1,1,0,0,0,Calculator Used,Technical issue,109627,2,7
3002,S003003,U001603,2025-04-21 15:49:57,2025-04-21,Organic Search,Mobile,North,45-54,50K-100K,Personal Loan,0,11,1069,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,100139,4,17
3003,S003004,U002858,2025-06-18 23:20:45,2025-06-18,Organic Search,Desktop,West,35-44,Below 25K,Insurance Plan,0,9,234,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,5687,6,25
3004,S003005,U001324,2025-04-13 04:45:52,2025-04-13,Paid Ads,Mobile,East,45-54,Below 25K,Personal Loan,0,11,222,Calculator Used,1,1,0,0,0,Calculator Used,Comparing alternatives,80086,4,15
3005,S003006,U002513,2025-01-20 11:07:53,2025-01-20,Organic Search,Mobile,Central,25-34,100K+,Personal Loan,0,4,928,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,97178,1,4
3006,S003007,U001179,2025-03-30 19:15:34,2025-03-30,Referral,Desktop,East,25-34,25K-50K,Personal Loan,0,5,319,Lead Form Submitted,1,1,1,1,1,,,0,3,13
3007,S003008,U002093,2025-05-14 07:14:38,2025-05-14,Organic Search,Desktop,North,18-24,50K-100K,Personal Loan,1,4,235,Lead Form Started,1,1,1,1,0,Lead Form Started,Technical issue,83447,5,20
3008,S003009,U000415,2025-06-27 18:14:29,2025-06-27,Paid Ads,Desktop,North,35-44,Below 25K,Savings Account,1,7,178,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,19942,6,26
3009,S003010,U000687,2025-01-22 19:52:10,2025-01-22,Organic Search,Desktop,West,25-34,25K-50K,Personal Loan,1,1,462,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,82268,1,4
3010,S003011,U002452,2025-03-03 21:49:05,2025-03-03,Organic Search,Mobile,Central,55+,Below 25K,Credit Card,0,1,315,Lead Form Started,1,1,1,1,0,Lead Form Started,Too many required fields,34434,3,10
3011,S003012,U002837,2025-01-30 21:19:26,2025-01-30,Organic Search,Mobile,North,25-34,50K-100K,Personal Loan,0,1,654,Lead Form Submitted,1,1,1,1,1,,,0,1,5
3012,S003013,U002673,2025-03-01 16:12:39,2025-03-01,Organic Search,Mobile,North,18-24,25K-50K,Credit Card,1,12,970,CTA Clicked,1,1,1,0,0,CTA Clicked,Privacy concern,40424,3,9
3013,S003014,U001490,2025-01-06 18:49:18,2025-01-06,Social Media,Mobile,Central,45-54,25K-50K,Credit Card,0,4,144,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,19247,1,2
3014,S003015,U000386,2025-02-17 10:12:44,2025-02-17,Paid Ads,Desktop,Central,25-34,50K-100K,Credit Card,1,6,509,Website Visit,0,0,0,0,0,Website Visit,Landing page mismatch,34785,2,8
3015,S003016,U002648,2025-01-29 14:20:04,2025-01-29,Paid Ads,Desktop,South,45-54,50K-100K,Personal Loan,0,10,29,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,124543,1,5
